loan_amnt,term,int_rate,annual_inc,dti,fico_avg,emp_length,revol_util,delinq_2yrs,open_acc,pub_rec,PD,LGD,EAD,Expected_Loss,grade,vintage_year,actual_default
3200,36,10.64,80000,15.54,687,3,37.3,0,17,1,0.139754471,0.45,3200,201.2464376,B,2015,0
10875,36,8.49,85000,24.3,667,2,34.2,4,21,0,0.156195467,0.45,10875,764.3815675,B,2015,0
4800,36,7.49,82000,11.37,692,9,6.5,0,21,1,0.094430932,0.45,4800,203.9708141,A,2015,0
8000,36,10.99,33000,23.96,712,10,38.7,0,7,0,0.123245461,0.45,8000,443.6836601,B,2015,0
11000,36,11.22,60000,15.6,682,4,92.4,0,6,0,0.124954761,0.45,11000,618.5260674,B,2015,0
16000,36,15.77,70000,8.78,707,1,76.1,0,7,0,0.171848908,0.45,16000,1237.312135,D,2015,1
16000,36,10.64,35000,24.26,697,10,89.2,0,6,0,0.119186165,0.45,16000,858.1403865,B,2015,0
9000,36,12.05,75000,20.62,662,10,86.8,1,9,0,0.165713059,0.45,9000,671.1378903,C,2015,0
10850,36,11.99,31000,29.23,667,2,88,0,6,1,0.190811777,0.45,10850,931.6384998,C,2015,0
3000,36,15.41,55500,34.76,662,10,41.1,0,9,1,0.303707845,0.45,3000,410.0055906,D,2015,1
7000,36,8.18,150000,23.06,672,10,49.1,3,22,0,0.12409776,0.45,7000,390.9079432,B,2015,0
30000,36,7.26,125000,28.27,697,10,97.3,1,13,0,0.0895852,0.45,30000,1209.4002,A,2015,0
10800,36,11.99,65000,19.17,697,7,68.9,0,12,0,0.142106853,0.45,10800,690.6393056,C,2015,0
6000,36,12.59,98500,5.29,697,5,21.7,0,8,0,0.128668285,0.45,6000,347.4043707,C,2015,0
14950,36,13.18,79000,19.9,667,8,85.4,0,19,0,0.204889885,0.45,14950,1378.396703,C,2015,0
8000,36,11.49,47000,15.32,692,5,53.1,0,6,1,0.129562078,0.45,8000,466.4234813,B,2015,1
2000,36,11.99,50000,23.81,697,10,46.9,0,19,0,0.164948082,0.45,2000,148.4532737,C,2015,0
35000,36,13.67,77000,23.83,702,10,58.4,0,8,0,0.180772817,0.45,35000,2847.171866,C,2015,0
20000,60,13.67,100000,14.76,687,3,60.4,0,6,0,0.288278279,0.45,20000,2594.504509,C,2015,0
27350,60,19.99,100000,24.84,697,3,91.1,0,10,0,0.5034096,0.45,27350,6195.713658,E,2015,0
15000,36,6.89,71000,21.73,727,10,67.2,0,8,0,0.062113077,0.45,15000,419.2632667,A,2015,1
2400,36,16.59,14000,30.87,672,3,79.6,0,4,0,0.291952053,0.45,2400,315.3082173,D,2015,0
8000,36,11.22,68000,23.07,672,10,9.7,2,11,1,0.177353762,0.45,8000,638.473543,B,2015,1
28000,36,6.24,175000,16.24,747,2,27.5,0,18,0,0.058483488,0.45,28000,736.8919496,A,2015,0
16000,36,15.41,44500,21.83,672,8,63.2,0,15,0,0.262124861,0.45,16000,1887.299,D,2015,0
24000,36,10.99,172700,8.07,677,1,73.6,0,11,0,0.12274985,0.45,24000,1325.698383,B,2015,0
35000,60,18.99,225000,7.84,687,1,37.6,0,17,0,0.461276442,0.45,35000,7265.10396,E,2015,1
26000,36,12.59,107000,24.97,717,9,71.1,0,15,0,0.149464904,0.45,26000,1748.739372,C,2015,0
7500,36,5.32,83500,27.75,777,10,28.8,0,14,0,0.04450047,0.45,7500,150.1890866,A,2015,0
20000,36,6.24,150000,10.19,712,0,45.5,0,10,0,0.060131198,0.45,20000,541.1807838,A,2015,0
25000,60,27.88,50000,29.43,682,6,14.4,0,10,1,0.807340343,0.45,25000,9082.578863,G,2015,1
10000,36,9.17,75000,17.71,672,0,42.6,0,14,1,0.135896558,0.45,10000,611.5345115,B,2015,0
7800,36,5.32,35000,2.23,792,3,11.2,0,6,0,0.027256595,0.45,7800,95.67064785,A,2015,0
20000,36,13.18,90000,10.8,667,5,79.8,0,10,0,0.171638404,0.45,20000,1544.745637,C,2015,0
10000,36,7.89,142000,15.47,672,2,48.7,2,19,0,0.112009384,0.45,10000,504.04223,A,2015,0
27000,60,20.99,325000,13.86,677,6,47,0,16,0,0.524387136,0.45,27000,6371.303699,E,2015,1
3000,36,11.22,60000,31.24,677,10,77.2,0,12,0,0.16674791,0.45,3000,225.1096781,B,2015,0
18000,60,13.67,90000,13.41,662,8,51.7,0,9,3,0.326757941,0.45,18000,2646.739322,C,2015,0
20000,36,11.22,59859,27.21,662,10,54.5,0,22,0,0.211565098,0.45,20000,1904.085881,B,2015,0
4650,36,18.2,34000,18.21,667,4,87.4,0,13,0,0.314774648,0.45,4650,658.6659508,E,2015,0
7500,36,6.24,62250,31,707,10,34.4,0,15,0,0.088457451,0.45,7500,298.5438986,A,2015,0
20000,36,6.24,100000,6.04,822,3,2.2,0,9,0,0.027462411,0.45,20000,247.1616981,A,2015,0
8000,36,12.88,58000,24.99,712,8,8.9,0,18,2,0.184525173,0.45,8000,664.2906238,C,2015,0
23800,60,9.17,80000,25.83,712,2,34.9,0,20,0,0.2291843,0.45,23800,2454.56385,B,2015,0
16000,36,7.89,80000,15.93,697,10,61,0,13,0,0.085070078,0.45,16000,612.5045596,A,2015,1
6350,36,10.64,62000,33.64,707,10,43,0,12,0,0.144531467,0.45,6350,412.9986668,B,2015,0
1300,36,10.64,42000,12.63,762,5,16.8,0,5,0,0.072784801,0.45,1300,42.57910858,B,2015,0
20000,60,17.57,42000,17.23,702,10,91.5,0,4,0,0.355270059,0.45,20000,3197.430534,D,2015,0
13875,60,11.99,32500,23.53,712,10,81.4,0,7,0,0.223909511,0.45,13875,1398.035011,C,2015,0
2100,36,13.18,70000,18.95,682,1,76,0,6,0,0.16751051,0.45,2100,158.2974319,C,2015,1
15000,36,9.17,100000,10.42,672,10,61,1,13,0,0.106656054,0.45,15000,719.9283676,B,2015,0
11400,36,13.18,30000,20.15,662,0,67.3,0,8,0,0.213121484,0.45,11400,1093.313215,C,2015,0
20000,36,11.99,118000,25.76,707,10,70.4,0,24,0,0.16116501,0.45,20000,1450.485091,C,2015,0
31200,60,18.49,75999,12.73,687,1,30.4,3,10,1,0.475254048,0.45,31200,6672.566834,E,2015,1
35000,36,15.41,197000,27.44,682,10,72.6,0,16,0,0.250884974,0.45,35000,3951.438346,D,2015,0
35000,60,18.2,135000,25.18,682,2,92,0,12,0,0.484073417,0.45,35000,7624.156314,E,2015,0
12000,36,7.26,60000,22.32,712,0,38,0,11,0,0.088174955,0.45,12000,476.1447563,A,2015,1
20000,36,14.33,75000,3.71,692,10,97.3,0,5,0,0.131953167,0.45,20000,1187.578503,C,2015,0
26600,36,21.99,57000,32.25,682,9,97.5,0,6,0,0.435725562,0.45,26600,5215.634983,F,2015,0
20000,36,8.38,108000,7.69,677,10,83.3,2,12,0,0.085578563,0.45,20000,770.2070635,B,2015,0
16000,36,16.99,72000,26.98,682,10,63,1,17,0,0.303764271,0.45,16000,2187.102751,D,2015,0
19500,60,17.57,70000,26.83,742,10,16.1,1,22,0,0.415393047,0.45,19500,3645.073987,D,2015,0
12000,36,13.18,64000,29.36,707,2,74,0,9,0,0.17590009,0.45,12000,949.860486,C,2015,0
6000,36,18.2,86460,32.3,677,10,53.1,1,13,0,0.351134278,0.45,6000,948.0625499,E,2015,1
2500,36,10.64,33000,24.73,667,8,62,0,3,0,0.147282053,0.45,2500,165.6923099,B,2015,0
21000,60,14.85,120000,18.79,682,7,61.7,0,13,0,0.353004158,0.45,21000,3335.889294,C,2015,0
12000,36,18.2,52000,18.32,662,7,88.1,0,9,0,0.309018981,0.45,12000,1668.702496,E,2015,1
5000,36,9.76,40000,15.75,692,9,51.9,0,9,0,0.106845253,0.45,5000,240.4018185,B,2015,0
9250,36,18.2,110000,7.93,692,6,29.9,3,8,0,0.246580184,0.45,9250,1026.390014,E,2015,0
18000,36,10.64,68400,17.84,682,10,88.4,0,13,0,0.127660065,0.45,18000,1034.046529,B,2015,0
8000,36,5.32,113000,10.44,732,1,29.2,0,16,0,0.050827491,0.45,8000,182.9789688,A,2015,0
2400,36,13.67,90000,26.47,722,10,87.2,0,9,0,0.1406269,0.45,2400,151.877052,C,2015,0
16000,60,14.48,48000,30.37,682,10,38.8,0,12,0,0.401283671,0.45,16000,2889.242434,C,2015,1
18000,36,6.24,50000,27.2,707,2,82,0,7,0,0.075964425,0.45,18000,615.311844,A,2015,0
10000,36,15.41,40000,10.41,662,4,23.9,3,20,0,0.276372985,0.45,10000,1243.678435,D,2015,1
10500,36,9.76,65000,15.69,692,4,39,0,10,0,0.115968468,0.45,10500,547.9510101,B,2015,0
18000,60,14.33,84000,14.33,662,9,100,2,5,0,0.312084661,0.45,18000,2527.885751,C,2015,1
32000,36,13.67,96000,21.12,697,2,39.5,1,11,0,0.200949847,0.45,32000,2893.677797,C,2015,0
10000,36,10.64,82000,4.8,677,4,34.8,0,9,1,0.118636114,0.45,10000,533.8625135,B,2015,0
20000,60,18.99,50000,38.98,692,10,33.1,0,21,0,0.598416861,0.45,20000,5385.751752,E,2015,1
12000,60,18.2,42000,17.57,662,10,66.8,0,19,0,0.506614204,0.45,12000,2735.7167,E,2015,1
6000,36,16.99,62000,19.22,677,3,78.3,0,10,0,0.265500736,0.45,6000,716.8519877,D,2015,0
22000,60,18.49,50000,19.12,707,9,59.6,0,11,0,0.425073032,0.45,22000,4208.223015,E,2015,1
19200,36,13.18,40000,15.33,772,0,18.6,0,18,0,0.122146722,0.45,19200,1055.347676,C,2015,0
4000,36,9.99,44000,12.66,707,5,28.7,0,7,2,0.099665095,0.45,4000,179.3971714,B,2015,0
29525,60,23.99,78000,16.82,672,3,79.7,0,18,0,0.678237725,0.45,29525,9011.235969,F,2015,1
35000,60,17.86,180000,7.99,682,2,72,0,16,2,0.41604439,0.45,35000,6552.699145,D,2015,0
29250,60,15.41,103000,31.43,682,0,50.2,0,35,0,0.525086541,0.45,29250,6911.451591,D,2015,1
23600,60,18.99,51000,25.74,682,4,75.3,0,11,0,0.520727761,0.45,23600,5530.128824,E,2015,1
18000,36,6.89,135000,7.94,697,10,49.4,1,13,0,0.066275283,0.45,18000,536.8297953,A,2015,0
11500,36,17.57,35000,11.04,697,10,71.2,0,7,0,0.21705502,0.45,11500,1123.259729,D,2015,0
32000,60,19.99,110000,21.11,677,10,41.8,0,13,1,0.552593773,0.45,32000,7957.350329,E,2015,0
6000,36,10.64,69800,4.13,672,10,57.6,1,8,3,0.108118384,0.45,6000,291.9196377,B,2015,0
18175,36,15.41,50538.8,18.74,707,10,80.3,0,8,0,0.181282502,0.45,18175,1482.664265,D,2015,1
15825,60,20.99,41500,29.7,697,3,74.5,1,13,0,0.577752921,0.45,15825,4114.32299,E,2015,0
8400,36,14.48,55360,29.11,712,10,32.5,0,20,0,0.221929021,0.45,8400,838.8917001,C,2015,0
6000,36,11.99,43000,8.79,697,4,25.4,0,9,0,0.132878208,0.45,6000,358.7711627,C,2015,0
10000,36,12.59,23000,26.88,662,0,62.5,3,25,0,0.262819626,0.45,10000,1182.688319,C,2015,0
8000,36,7.26,57000,20.84,712,5,24.3,0,23,0,0.096749287,0.45,8000,348.2974325,A,2015,0
30000,36,12.88,85000,35,742,7,30.6,0,24,0,0.189169255,0.45,30000,2553.784943,C,2015,0
22500,36,13.67,51142,25.95,677,10,14.4,0,15,3,0.2480765,0.45,22500,2511.774563,C,2015,0
4000,36,14.48,80000,26,687,2,50.1,0,26,0,0.260619978,0.45,4000,469.1159612,C,2015,0
10800,60,12.05,50000,9.46,682,6,87.1,0,4,0,0.216909544,0.45,10800,1054.180382,C,2015,0
25600,60,26.77,80000,28.54,672,10,66.4,0,22,0,0.787946137,0.45,25600,9077.139494,G,2015,1
10000,36,9.76,77000,12.78,667,3,60.7,0,12,0,0.12799548,0.45,10000,575.979661,B,2015,0
15000,36,13.99,113900,24.58,687,5,62.8,0,9,1,0.198807399,0.45,15000,1341.949941,C,2015,1
6500,36,13.18,68000,22.7,662,10,74.7,2,18,0,0.215920724,0.45,6500,631.5681173,C,2015,0
5500,36,15.77,101000,25.55,677,2,88,0,14,0,0.256547218,0.45,5500,634.9543651,D,2015,0
18000,60,18.49,82000,14.71,687,6,31.4,0,15,0,0.472353686,0.45,18000,3826.064854,E,2015,0
18000,36,13.44,120000,11.86,662,5,69.4,0,17,1,0.197893429,0.45,18000,1602.936775,C,2015,0
30000,36,7.89,68000,18.7,712,7,23.5,0,15,0,0.096636857,0.45,30000,1304.597565,A,2015,0
6000,36,13.18,27140,30.69,692,1,30.6,0,21,0,0.244795886,0.45,6000,660.948893,C,2015,0
10000,60,12.59,100000,29.92,732,10,31.4,0,19,0,0.269633466,0.45,10000,1213.350597,C,2015,0
25000,60,17.57,110000,21.6,692,10,74.4,0,15,0,0.426986932,0.45,25000,4803.602982,D,2015,0
6025,36,16.55,23040,22.19,712,3,47.5,0,8,0,0.229275539,0.45,6025,621.6233042,D,2015,0
6300,36,18.2,30000,31.12,662,3,59.7,0,9,0,0.382648693,0.45,6300,1084.809044,E,2015,1
10000,60,17.57,72500,17.55,662,10,74,0,8,1,0.439000437,0.45,10000,1975.501969,D,2015,1
5500,36,10.64,40000,27.03,662,10,45.6,0,11,1,0.175214828,0.45,5500,433.6566986,B,2015,0
33425,36,13.18,80000,17.78,697,9,79.7,0,12,0,0.16210242,0.45,33425,2438.223029,C,2015,0
28000,36,5.32,202000,12.14,797,3,21.3,0,10,0,0.030095629,0.45,28000,379.2049237,A,2015,0
20000,36,6.89,215000,14.61,712,5,41.9,0,17,0,0.069960246,0.45,20000,629.6422167,A,2015,0
35000,60,14.33,93000,14.97,812,10,18.6,0,17,0,0.175765692,0.45,35000,2768.309654,C,2015,0
6000,36,11.99,50000,18.96,697,1,32.8,0,10,0,0.156525041,0.45,6000,422.6176112,C,2015,0
24000,36,5.32,120000,23.2,707,10,32.3,0,29,0,0.084046952,0.45,24000,907.7070825,A,2015,0
6000,36,13.18,65000,19.33,707,2,23.9,0,9,1,0.166213776,0.45,6000,448.7771961,C,2015,0
14400,36,13.67,98000,12.78,662,4,75,0,12,0,0.195157675,0.45,14400,1264.621731,C,2015,0
12500,36,6.89,73000,10.18,722,2,98.6,0,3,0,0.049562155,0.45,12500,278.7871228,A,2015,0
7500,36,9.17,134000,30.07,662,5,61,0,21,0,0.165531929,0.45,7500,558.6702607,B,2015,0
16800,60,11.22,65000,26.99,722,9,44.4,0,11,0,0.227724522,0.45,16800,1721.597385,B,2015,0
24000,36,10.64,54000,16.33,717,4,45,0,8,0,0.110749597,0.45,24000,1196.095643,B,2015,0
24000,60,11.22,65000,10.3,672,10,23,0,7,1,0.249677801,0.45,24000,2696.520246,B,2015,0
9200,36,10.64,30000,32.72,662,8,66,0,12,0,0.190055797,0.45,9200,786.8309981,B,2015,1
7000,36,6.89,45000,8.59,687,0,46.6,0,12,0,0.080004843,0.45,7000,252.0152546,A,2015,0
12000,36,13.18,38500,24.19,682,5,68.6,0,8,0,0.190535792,0.45,12000,1028.893278,C,2015,0
9900,36,5.32,102000,17.29,712,5,44.5,0,17,0,0.062824333,0.45,9900,279.8824053,A,2015,0
35000,36,13.18,80000,22.85,742,10,23.5,0,18,0,0.155876011,0.45,35000,2455.047181,C,2015,0
9000,36,9.76,53000,37.84,697,10,95.7,0,4,0,0.123238025,0.45,9000,499.114003,B,2015,0
35000,36,16.55,103000,7.33,677,3,77.2,1,8,0,0.226998949,0.45,35000,3575.233442,D,2015,0
10000,36,9.17,42000,9.69,772,5,3.8,0,33,0,0.079757592,0.45,10000,358.909166,B,2015,0
25000,60,13.99,73000,25.04,712,7,78.2,0,15,0,0.307918286,0.45,25000,3464.080713,C,2015,0
12000,36,14.85,45000,14.85,682,10,51.8,0,25,0,0.23438855,0.45,12000,1265.698172,C,2015,0
15000,36,10.99,50000,18.82,662,10,41.6,2,9,0,0.164358382,0.45,15000,1109.419078,B,2015,0
8000,36,9.99,44000,21.66,662,5,29.6,0,11,2,0.163319087,0.45,8000,587.9487147,B,2015,0
24000,36,8.38,79000,25.71,667,8,66.1,0,11,0,0.130099409,0.45,24000,1405.073617,B,2015,0
4000,36,11.99,96000,11.31,662,5,95.5,0,9,0,0.142252121,0.45,4000,256.0538183,C,2015,0
23950,36,13.18,84000,13.38,682,6,23.2,2,15,0,0.194160043,0.45,23950,2092.559858,C,2015,0
21000,60,16.55,64000,32.03,662,10,44,0,23,1,0.545803421,0.45,21000,5157.842329,D,2015,0
7200,36,9.17,91000,33.05,667,5,57,1,22,0,0.175408987,0.45,7200,568.3251183,B,2015,0
9600,36,11.99,115000,18.01,692,10,62.1,0,12,0,0.137968942,0.45,9600,596.0258284,C,2015,0
15200,36,12.88,75000,33.5,712,10,59.9,0,15,0,0.180810609,0.45,15200,1236.744568,C,2015,0
28000,36,12.59,115000,23.02,707,1,53.6,0,17,0,0.175282721,0.45,28000,2208.56228,C,2015,1
22450,60,16.55,90000,24.63,687,10,80.4,0,17,0,0.420675169,0.45,22450,4249.870893,D,2015,1
20000,36,5.32,160000,2.39,837,8,3.1,0,8,0,0.018454853,0.45,20000,166.0936772,A,2015,0
20325,60,16.99,57600,33.2,682,10,62.8,0,19,0,0.502723167,0.45,20325,4598.031766,D,2015,0
2100,36,8.38,95000,24.95,707,8,101.9,0,9,0,0.080744926,0.45,2100,76.30395519,B,2015,0
10000,36,8.38,56900,13.46,667,4,83,0,6,1,0.098418139,0.45,10000,442.8816237,B,2015,0
18200,36,11.22,58000,12.08,682,3,43.2,0,10,0,0.142630756,0.45,18200,1168.145888,B,2015,1
15550,36,10.64,35391.79,27.6,692,3,26.8,1,10,0,0.164184309,0.45,15550,1148.879702,B,2015,0
9600,36,13.18,50000,25.32,662,6,77.3,0,13,0,0.221391907,0.45,9600,956.4130377,C,2015,0
16000,36,13.18,45000,22.35,672,3,62.7,1,13,0,0.215657888,0.45,16000,1552.73679,C,2015,1
22400,60,13.67,70000,12.58,692,6,42.9,0,13,0,0.300827077,0.45,22400,3032.336937,C,2015,1
16000,36,6.24,77500,14.17,772,6,39.5,0,8,0,0.040229109,0.45,16000,289.6495835,A,2015,0
6000,36,5.32,98000,13.46,822,10,6.6,0,8,0,0.024178129,0.45,6000,65.2809485,A,2015,0
3000,36,20.5,10000,27.01,662,4,95.2,0,4,0,0.399028517,0.45,3000,538.6884974,E,2015,1
30000,60,18.99,92500,18.63,667,7,71.4,0,12,0,0.515790715,0.45,30000,6963.174649,E,2015,0
15500,36,7.89,34000,30.89,712,10,29.8,0,12,0,0.105825509,0.45,15500,738.1329259,A,2015,0
10000,36,9.99,87000,17.93,662,5,62.8,0,19,0,0.153860645,0.45,10000,692.3729006,B,2015,0
24000,60,11.99,160000,24.08,672,1,82.8,0,12,0,0.301608562,0.45,24000,3257.372466,C,2015,0
24500,60,7.89,110000,12.42,732,10,97.5,0,7,0,0.101081099,0.45,24500,1114.419115,A,2015,0
10000,36,6.49,35000,19.44,757,0,19.7,0,3,0,0.053248613,0.45,10000,239.6187591,A,2015,0
15000,60,16.99,70068,14.99,677,10,45.2,0,7,0,0.401529018,0.45,15000,2710.32087,D,2015,1
24000,60,9.17,125000,20.26,737,4,55,0,12,1,0.153273871,0.45,24000,1655.357811,B,2015,1
25000,36,11.22,135000,9.9,682,10,79.2,1,10,0,0.117117586,0.45,25000,1317.57284,B,2015,0
30000,60,17.57,70500,11.81,682,4,22.4,0,22,0,0.485239284,0.45,30000,6550.730333,D,2015,1
6000,36,10.64,110000,6.49,662,10,95.8,2,6,0,0.105388272,0.45,6000,284.5483347,B,2015,0
20000,36,7.89,150000,15,737,0,40.9,0,11,0,0.06777095,0.45,20000,609.9385532,A,2015,0
16000,36,7.89,75000,15.27,712,5,36.5,0,12,0,0.082968827,0.45,16000,597.3755526,A,2015,0
15000,60,10.78,65000,29.28,722,10,69.8,0,18,0,0.22593683,0.45,15000,1525.073603,B,2015,0
20000,36,10.99,80000,36.69,677,0,25.9,0,20,0,0.236333239,0.45,20000,2126.99915,B,2015,0
15000,36,6.89,87000,21.77,712,6,40.6,0,9,0,0.076448295,0.45,15000,516.0259892,A,2015,0
5500,36,10.64,34000,13.45,662,10,42,2,6,3,0.138341174,0.45,5500,342.3944058,B,2015,1
3000,36,6.89,66000,15.82,712,10,34.7,0,10,0,0.067161316,0.45,3000,90.66777723,A,2015,0
15000,36,10.64,85000,7.9,672,3,34,0,17,0,0.143862482,0.45,15000,971.0717512,B,2015,0
5000,36,13.67,34000,11.05,667,2,44.3,0,4,1,0.18605292,0.45,5000,418.6190693,C,2015,0
10000,36,6.24,68000,16.95,702,2,39.9,0,17,0,0.079825643,0.45,10000,359.2153921,A,2015,0
9600,36,8.38,70000,21.84,672,2,76.1,0,15,1,0.122289344,0.45,9600,528.2899669,B,2015,1
13425,36,16.99,39539.36,27.72,662,8,94.9,0,12,0,0.315469562,0.45,13425,1905.830491,D,2015,0
2000,36,9.17,80000,1.13,677,2,12.9,1,8,0,0.097856751,0.45,2000,88.07107554,B,2015,1
6000,36,12.59,65000,21.38,662,4,37.2,0,25,1,0.239562006,0.45,6000,646.8174165,C,2015,0
20000,36,11.22,78000,15.95,662,7,79.4,0,12,1,0.156254876,0.45,20000,1406.293881,B,2015,1
9800,36,9.76,40000,16.33,702,5,50.5,0,10,1,0.107040552,0.45,9800,472.0488345,B,2015,0
20000,60,10.78,110000,26.17,722,10,20.6,0,47,0,0.308141056,0.45,20000,2773.269501,B,2015,1
11350,36,17.57,47000,27.04,667,10,61.9,1,21,0,0.358768311,0.45,11350,1832.409149,D,2015,0
32325,36,16.55,77000,28.78,677,10,61.1,0,15,0,0.313281257,0.45,32325,4557.067483,D,2015,1
28200,36,17.57,83000,7.39,702,10,49,0,7,1,0.213278019,0.45,28200,2706.498056,D,2015,1
15000,36,6.24,125000,12.87,797,7,25.8,0,11,0,0.033406175,0.45,15000,225.4916788,A,2015,0
5525,36,18.2,130000,27.66,662,10,53,1,11,1,0.345550643,0.45,5525,859.1252868,E,2015,0
21000,60,14.48,103000,2.98,732,8,92.6,0,4,0,0.181887268,0.45,21000,1718.834681,C,2015,0
7000,36,11.49,41000,35.71,692,10,82.5,0,8,0,0.161320876,0.45,7000,508.1607602,B,2015,0
16375,36,20.99,260000,7.03,667,9,51.5,0,14,2,0.335784621,0.45,16375,2474.312926,E,2015,1
24000,36,9.17,82000,15.35,662,10,82.8,1,11,0,0.119467293,0.45,24000,1290.246759,B,2015,0
10000,36,10.64,35000,11.69,672,7,22.9,0,12,1,0.145311039,0.45,10000,653.8996765,B,2015,0
3000,36,9.76,25000,15.22,662,10,25.8,0,5,1,0.131275373,0.45,3000,177.2217534,B,2015,0
4650,36,23.99,38700,13.12,672,10,91.1,0,4,0,0.417419602,0.45,4650,873.4505181,F,2015,0
10000,36,12.59,80000,20.03,702,1,37.6,0,18,0,0.175638008,0.45,10000,790.3710374,C,2015,0
2400,36,9.17,102000,3.76,677,2,95.1,0,11,0,0.085776681,0.45,2400,92.63881515,B,2015,0
9400,36,10.64,45000,12.67,687,10,35.5,1,14,0,0.128728872,0.45,9400,544.5231291,B,2015,0
11200,36,11.99,30000,6.8,672,4,28.3,0,10,0,0.156864002,0.45,11200,790.5945715,C,2015,0
10000,36,7.26,70000,6.32,707,0,21,2,11,0,0.073211598,0.45,10000,329.4521888,A,2015,0
6000,36,14.33,38000,14.97,667,1,56,2,7,0,0.214566496,0.45,6000,579.3295383,C,2015,0
5500,36,5.32,39000,26.74,692,4,37,0,20,0,0.092295752,0.45,5500,228.4319867,A,2015,0
7000,36,12.59,40000,17.55,672,5,24.2,0,17,0,0.205556095,0.45,7000,647.5016997,C,2015,0
10000,60,10.64,36600,28.93,717,0,48.9,0,10,0,0.237335223,0.45,10000,1068.008505,B,2015,0
16000,60,16.55,54000,18.69,702,10,68.1,0,13,0,0.364998271,0.45,16000,2627.987551,D,2015,0
12500,36,16.55,35000,27.67,677,10,94,1,7,0,0.26384799,0.45,12500,1484.144946,D,2015,0
23000,36,9.8,60000,32.36,682,4,62.5,0,24,0,0.183107497,0.45,23000,1895.162597,B,2015,0
16000,60,11.49,75000,14.38,672,7,97,2,8,0,0.236299165,0.45,16000,1701.35399,B,2015,0
11000,36,7.89,60000,16.43,722,3,44.3,0,8,1,0.074458224,0.45,11000,368.5682087,A,2015,0
14400,60,11.99,120000,14.07,692,0,53.8,0,10,0,0.247258571,0.45,14400,1602.235538,C,2015,0
16000,36,6.24,95000,21.16,747,10,40.6,1,16,0,0.056931446,0.45,16000,409.9064088,A,2015,0
4000,36,11.22,32500,14.22,677,8,27.8,0,19,0,0.161977982,0.45,4000,291.5603683,B,2015,0
26425,36,6.49,52874,2.81,822,10,1.8,0,10,0,0.02704908,0.45,26425,321.6473728,A,2015,1
10000,36,13.18,32940,18.8,702,2,75.7,0,5,0,0.151146596,0.45,10000,680.1596838,C,2015,0
10400,36,12.59,70000,11.09,662,10,21.9,1,8,1,0.175208386,0.45,10400,819.9752458,C,2015,0
1000,36,15.41,54000,25.07,682,10,65,1,15,0,0.242500303,0.45,1000,109.1251363,D,2015,0
18000,36,9.17,90000,18.48,662,1,57.7,0,16,0,0.146451992,0.45,18000,1186.261134,B,2015,0
16550,36,11.22,36000,28.03,722,3,55.6,0,10,0,0.135775985,0.45,16550,1011.191646,B,2015,0
20800,60,17.57,52000,10.52,672,7,81.1,0,6,0,0.400563163,0.45,20800,3749.271203,D,2015,0
17600,36,13.18,40000,12.09,697,3,42.8,0,9,0,0.160460517,0.45,17600,1270.847292,C,2015,0
16000,36,13.18,70000,12.77,677,9,82.4,0,6,0,0.152940232,0.45,16000,1101.169668,C,2015,0
17000,36,17.97,34000,5.7,697,5,48.1,0,5,0,0.227679957,0.45,17000,1741.751672,D,2015,0
12000,36,11.99,54000,16.4,672,9,91,0,4,1,0.139890583,0.45,12000,755.4091458,C,2015,0
3200,36,9.17,140000,9.23,677,9,78.6,0,7,0,0.085311418,0.45,3200,122.8484415,B,2015,0
16800,60,13.18,50000,9.87,677,0,56.1,0,11,0,0.300458144,0.45,16800,2271.463565,C,2015,0
24000,36,7.26,90000,35.43,732,4,42.1,2,19,0,0.100963729,0.45,24000,1090.408275,A,2015,0
10000,60,15.41,50000,6.29,667,7,36.8,1,7,0,0.348135884,0.45,10000,1566.611477,D,2015,1
28000,60,16.99,85000,29.17,677,10,70,2,16,0,0.484149401,0.45,28000,6100.28245,D,2015,0
8000,36,11.99,33000,28.31,727,5,62,0,10,0,0.136066111,0.45,8000,489.8380002,C,2015,0
12000,36,13.18,90000,32.12,677,4,61.2,0,22,0,0.248739602,0.45,12000,1343.193853,C,2015,1
35000,36,9.8,150000,11.04,712,10,79.8,0,8,0,0.081418388,0.45,35000,1282.339614,B,2015,0
5600,36,13.44,46000,7.99,672,8,91.9,0,10,0,0.153819021,0.45,5600,387.6239327,C,2015,0
6925,36,16.55,35000,12.17,662,3,62.5,3,10,0,0.267601124,0.45,6925,833.9120039,D,2015,0
22500,36,13.99,67000,16.28,687,10,71.9,1,7,0,0.172960403,0.45,22500,1751.224081,C,2015,0
27200,36,6.89,150000,19.08,687,10,45.8,0,24,0,0.098972632,0.45,27200,1211.425019,A,2015,0
15000,36,5.32,60000,6.64,832,10,2.9,0,9,0,0.021686959,0.45,15000,146.3869709,A,2015,0
12000,36,6.99,76000,4.26,707,1,36.4,0,9,0,0.063808915,0.45,12000,344.5681393,A,2015,0
1150,36,16.55,33000,26.15,672,6,51.7,0,11,2,0.296868111,0.45,1150,153.6292477,D,2015,0
14200,36,12.59,60000,35.66,692,10,67.8,0,15,0,0.202873291,0.45,14200,1296.360331,C,2015,0
19800,36,16.99,55000,14.31,672,3,90.2,5,9,0,0.261758623,0.45,19800,2332.269331,D,2015,1
